config_hash,geometry,dim,curvature,epochs,batch_size,lr,lr_proto,weight_decay,dropout,seed,tree_loss_weight,tree_hierarchy,train_seconds,loss,top1_accuracy,top5_accuracy,balanced_accuracy,num_samples,split,checkpoint,device,embedding_dim,epoch,dropped_missing_feature_rows,prototype_tree_pearson,prototype_tree_spearman,class_center_tree_pearson,class_center_tree_spearman,mean_tree_distance_all_predictions,median_tree_distance_all_predictions,mean_tree_distance_mistakes,median_tree_distance_mistakes,mistakes_within_tree_distance_2,tree_distortion_scale,tree_distortion_average,tree_distortion_worst_case,dendrogram_cluster_precision,dendrogram_cluster_recall,dendrogram_cluster_f1,dendrogram_exact_cluster_matches,dendrogram_num_predicted_clusters,dendrogram_num_ground_truth_clusters,knn_siblings_valid_queries,knn_siblings_recall_at_5,knn_siblings_recall_at_10,knn_cousins_valid_queries,knn_cousins_recall_at_5,knn_cousins_recall_at_10,frechet_style,frechet_sample_size,frechet_trials,frechet_nearest_prototype_accuracy,frechet_target_prototype_distance_mean,frechet_target_prototype_distance_std,frechet_best_other_margin_mean,frechet_holdout_same_style_distance_mean
c344852257,hyperbolic,2,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.946961164474487,1.599102792168351,0.5168093034683264,0.9050816919864052,0.3497956182523889,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/c344852257/ckpt.pt,mps,2,30,0,-0.1024581038513906,-0.0638110590333599,0.105902495543767,0.127953027585839,1.4996109905409278,0.0,3.1035593220338984,2.0,0.6178813559322034,2.150637156375974,2.2161245618660743,10.905614417791902,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.2167481947356161,0.3175518285581178,11892,0.3333333333333333,0.4334006054490413,Cubism,8,100,0.86,0.7618532310053706,0.3912090856482484,0.6881326939538122,2.054219584465027
f1ba90b191,hyperbolic,2,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.126643896102903,1.5656319038565596,0.5259817370296057,0.8998403013799599,0.3686991698238397,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/f1ba90b191/ckpt.pt,mps,2,30,0,-0.0586720216413619,-0.0136455939258798,0.1350271170430506,0.1599964941231202,1.5140657630727652,0.0,3.1941085003455427,2.0,0.6085003455425018,2.0650677952020793,1.9715954833932052,6.8188605751657345,0.0,0.0,0.0,0,25,14,17172,0.2126135569531796,0.3198812019566736,11892,0.3018836192398251,0.3937941473259334,Cubism,8,100,0.81,1.7263008490204812,0.8345476033542352,1.086788869202137,3.668472511768341
3a86857b00,hyperbolic,2,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,8.923484802246094,1.564561784577396,0.5262683755783957,0.8979157282666558,0.3686865316473064,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/3a86857b00/ckpt.pt,mps,2,30,0,-0.0575227072737951,-0.0148063548537876,0.1775228166233956,0.206941896116343,1.5336390811187093,0.0,3.2373584579479644,2.0,0.6021263722015732,2.135537226035224,1.9323291672796457,6.644459662545147,0.0,0.0,0.0,0,25,14,17172,0.2061495457721872,0.3114372233869089,11892,0.3081903800874537,0.3977463841237807,Cubism,8,100,0.86,2.2505826579034327,1.1919313223634098,1.3617626701295376,4.7041268110275265
548c10edf5,hyperbolic,2,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.93378472328186,1.5753916421113685,0.5256541501167028,0.8970558126202858,0.368297743552771,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/548c10edf5/ckpt.pt,mps,2,30,0,-0.0776505116038984,-0.0300752863827228,0.1594228162563454,0.1730068811026153,1.5333524425699194,0.0,3.2325621546961325,2.0,0.6030732044198895,2.1340898210485273,1.933206625170677,6.7785950161199375,0.0,0.0,0.0,0,25,14,17172,0.2077801071511763,0.3118448637316562,11892,0.3070131180625631,0.3958123107971745,Cubism,8,100,0.8,2.5161134669184686,1.5619511232110088,1.0380935653299093,4.968486948013306
f86f56cc05,hyperbolic,2,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,8.912669897079468,1.6692144066494408,0.5305270054461324,0.8876786372384423,0.3710950337455573,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/f86f56cc05/ckpt.pt,mps,2,30,0,0.0168400336691545,0.0320650627374763,0.0142480888611609,0.0418290531715085,1.5203718111461446,0.0,3.2384648931530746,2.0,0.6040994330571304,1.6687926563180828,1.8700631418201723,5.981155706085899,0.0,0.0,0.0,0,25,14,17172,0.2229792685767528,0.3428837642674121,11892,0.3220652539522368,0.4455095862764884,Cubism,8,100,0.55,3.7827162349224097,1.8862681286786311,-0.1292402732372284,5.6649947929382325
c7afb76a60,hyperbolic,2,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.038454055786133,1.6673724325940853,0.5284386388763769,0.8868596699561853,0.3716634667083687,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/c7afb76a60/ckpt.pt,mps,2,30,0,0.0175163514352749,0.0255814654479239,0.1761240151513908,0.1881200413294978,1.5274558781376684,0.0,3.2391455366446684,2.0,0.6006425842306357,1.6703499790362402,1.8577729581173843,6.010356381380397,0.0,0.0,0.0,0,25,14,17172,0.2169811320754717,0.3306545539249941,11892,0.3231584258324924,0.4388664648503195,Cubism,8,100,0.58,3.8378684693574905,1.7972299950199853,0.0817018485069275,6.127871470451355
bbee05231f,hyperbolic,2,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.867603778839111,1.6585446521606264,0.535399860775562,0.8852217353916711,0.3757295902978734,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/bbee05231f/ckpt.pt,mps,2,30,0,0.0075759858409108,0.0033681712484987,0.1268793717125846,0.1392882460818105,1.5000204741820564,0.0,3.2286268288383573,2.0,0.6099947117927023,1.6197600121416995,1.870980628798464,5.947325972183755,0.0,0.0,0.0,0,25,14,17172,0.2153505706964826,0.3338574423480084,11892,0.322485704675412,0.4353346787756475,Cubism,8,100,0.62,3.820610299706459,1.8095623947876711,0.1263486272096634,6.061483159065246
15946efe7d,hyperbolic,4,0.1,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.17428708076477,1.3766410428560667,0.6025142295565292,0.936775725809754,0.4445260882365028,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/15946efe7d/ckpt.pt,mps,4,30,0,-0.114851003983653,-0.0777375428921005,0.254089693353682,0.2790536985227716,1.1045821219442282,0.0,2.7789224271144537,2.0,0.6697228803955908,2.2729623507105363,1.86776575881566,7.437401581149061,0.0,0.0,0.0,0,25,14,17172,0.1855345911949685,0.2700908455625437,11892,0.2706020854355869,0.346535486041036,Cubism,8,100,0.93,1.5685224437713623,0.4474978930475194,1.3902873158454896,3.968402965068817
0a02c51b77,hyperbolic,4,0.1,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.020813941955566,1.4441998376731502,0.5759387412472872,0.9316571802956471,0.4098509655520405,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/0a02c51b77/ckpt.pt,mps,4,30,0,-0.103056482681703,-0.0663027032145837,0.22977369909535,0.2586494692480799,1.1907374800376724,0.0,2.8079374275782154,2.0,0.6609694862881421,2.1345470128363395,1.8860217497576857,7.510290883031669,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1931050547402748,0.278185418122525,11892,0.2878405650857719,0.3601580894719139,Cubism,8,100,0.83,1.610204456448555,0.417571380767646,0.7999785083532334,3.1771917796134947
adcf02c72b,hyperbolic,4,0.1,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.963245153427124,1.4233712264485032,0.5864624708242906,0.9327627861266944,0.4245437600705821,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/adcf02c72b/ckpt.pt,mps,4,30,0,-0.0840726132878105,-0.0443184680675508,0.2752547402986942,0.2952643637105387,1.1364399492240285,0.0,2.7480938706802656,2.0,0.6747202693335974,2.1205770307025125,1.848384974518415,7.283880852796172,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.195783834148614,0.2766130910784999,11892,0.2735452404978136,0.3518331651530441,Cubism,8,100,0.92,1.6389494621753693,0.385141446955059,1.1021685242652892,3.425329616069794
445827f5b7,hyperbolic,4,0.3,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.120571851730348,1.340884721658431,0.6089021743581344,0.9321895090291142,0.4636103929330853,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/445827f5b7/ckpt.pt,mps,4,30,0,-0.0989865795031492,-0.0602274831042052,0.2191985067510231,0.2444947623188901,1.1006920273535072,0.0,2.814364987959376,2.0,0.6641189404250863,3.2733739991542588,1.8705942595361604,7.043249874668798,0.0,0.0,0.0,0,25,14,17172,0.2027137200093175,0.3028767761472164,11892,0.2895223679784729,0.3764715775311134,Cubism,8,100,0.86,5.853165049552917,1.0952072568072346,1.092485237121582,10.835345973968506
9528c9a4d2,hyperbolic,4,0.3,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.037817001342772,1.4051204848839138,0.5864624708242906,0.9254739773146062,0.4311937132032118,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/9528c9a4d2/ckpt.pt,mps,4,30,0,-0.0951864972068917,-0.0572909571989615,0.2000251897755982,0.2246314133613438,1.1729249416485812,0.0,2.8363204277651253,2.0,0.6562035845133182,3.0819054518009867,1.884317372455261,6.91915177766522,0.0,0.0,0.0,0,25,14,17172,0.2097600745399487,0.3099231306778476,11892,0.3006222670702994,0.393205516313488,Cubism,8,100,0.81,4.77352557182312,0.9696565958162534,0.8861283159255982,8.809086990356445
5e67ae3cd1,hyperbolic,4,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.136533975601196,1.3833352532122598,0.5948568854674255,0.925555874042832,0.4513095254198531,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/5e67ae3cd1/ckpt.pt,mps,4,30,0,-0.0793909342091824,-0.0389279171685201,0.2336887075073329,0.2585869099326759,1.1299701076941977,0.0,2.7890640792399433,2.0,0.6702041641398827,3.0993306627946615,1.8632708694819449,7.377667636046505,0.0,0.0,0.0,0,25,14,17172,0.2159329140461215,0.3150477521546704,11892,0.2906155398587285,0.3794147325933401,Cubism,8,100,0.89,5.473128433227539,0.9414047476058144,1.165011570453644,10.041254229545594
02aa1997f4,hyperbolic,4,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,8.898859977722168,1.4013608980469765,0.6021456942795136,0.9162196470251014,0.4613904584710392,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/02aa1997f4/ckpt.pt,mps,4,30,0,-0.0364557831424422,-0.0011589496336978,0.2355523193950726,0.2359189808865621,1.1517955857663489,0.0,2.8950185261424455,2.0,0.6531494442157266,2.9315563930714066,1.8553826499616837,6.008972339449247,0.0,0.0,0.0,0,25,14,17172,0.2138947123223852,0.3344397856976473,11892,0.3340060544904137,0.4480322906155398,Cubism,8,100,0.74,6.667734518051147,3.0006989893565987,0.5902883911132812,11.70596800804138
6f148a3263,hyperbolic,4,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.184879064559937,1.4393929039922844,0.5853568649932436,0.9113467916956718,0.4367924005077344,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/6f148a3263/ckpt.pt,mps,4,30,0,-0.04148004312388,-0.0150659272471008,0.2199957974332562,0.2069746387424453,1.191433602227591,0.0,2.873395220225163,2.0,0.6498123642109421,2.853051962516325,1.864060222772545,5.828673432864627,0.0,0.0,0.0,0,25,14,17172,0.2384696016771488,0.3548218029350105,11892,0.360326269761184,0.4926841574167507,Cubism,8,100,0.78,6.303937060832977,2.8904361413773936,0.9323126316070556,11.161510992050172
2c93eb7ab3,hyperbolic,4,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.881891012191772,1.4258820576289182,0.5907620490561402,0.9109373080545432,0.4597618169173948,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/2c93eb7ab3/ckpt.pt,mps,4,30,0,-0.0365036118456972,-0.0049626674745192,0.217800984757835,0.2092939313130795,1.1602309487735964,0.0,2.835101060636382,2.0,0.6616970182109265,2.858620348667817,1.8444376359876824,6.192636142705419,0.0,0.0,0.0,0,25,14,17172,0.2262403913347309,0.3350803633822501,11892,0.3285401950891355,0.4468550285906492,Cubism,8,100,0.8,6.411928243637085,2.80311904918538,0.9189015817642212,11.424047212600708
d1022cbac1,hyperbolic,4,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.058531045913696,1.5786127033868618,0.5873633348347733,0.8937799434912576,0.435871170557097,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/d1022cbac1/ckpt.pt,mps,4,30,0,0.0682961378600938,0.0629530628991556,0.1422903628730884,0.1307698687429044,1.241472503173498,0.0,3.0086335218815123,2.0,0.6380867321623499,2.0120211309434275,1.8473956517410584,5.432855477398601,0.0,0.0,0.0,0,25,14,17172,0.2350920102492429,0.379979035639413,11892,0.4357551294988227,0.5802219979818365,Cubism,8,100,0.47,6.013179178237915,2.2702458848458664,-0.2033741569519043,8.922685794830322
e0d4c4ac57,hyperbolic,4,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.316588878631592,1.6058672657763118,0.5635723352852053,0.8906269194545678,0.4091847856210335,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/e0d4c4ac57/ckpt.pt,mps,4,30,0,0.0657010992651514,0.0402287050718867,0.0014174488941236,0.0095933107873286,1.279923017075468,0.0,2.932726590354663,2.0,0.636986301369863,1.9791409706893852,1.8456708325256952,5.366949527299352,0.0,0.0,0.0,0,25,14,17172,0.2399836943862101,0.3824248777078965,11892,0.4112848974100235,0.5635721493440968,Cubism,8,100,0.59,5.2272564470767975,2.227973702639367,0.2639810073375702,8.071137108802795
28c21d873e,hyperbolic,4,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,8.954438924789429,1.5970631227861931,0.5720076982924532,0.8949674460505302,0.4250873313165859,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/28c21d873e/ckpt.pt,mps,4,30,0,0.0628162808938603,0.0536459365969935,-0.0899823066041794,-0.0747735689130604,1.2556406371565456,0.0,2.9337925755836203,2.0,0.6433218522770762,1.9806643358669909,1.8428373197500292,5.507017298824315,0.0,0.0,0.0,0,25,14,17172,0.2227463312368972,0.353424178895877,11892,0.3942986881937437,0.5773629330642449,Cubism,8,100,0.53,5.604524546861649,2.39727672688522,-0.0541491091251373,8.536585769653321
ef4a1edf4e,hyperbolic,8,0.1,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.065139293670654,1.3989132059366822,0.5908439457843659,0.9365300356250768,0.4282955604159689,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/ef4a1edf4e/ckpt.pt,mps,8,30,0,-0.1019248530297267,-0.0624819870742539,0.2576471216489735,0.2793497754609308,1.113345071864379,0.0,2.721076861489191,2.0,0.6817453963170537,2.186473926066508,1.8600309223511176,7.033907077977454,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1790123456790123,0.259958071278826,11892,0.2713588967373024,0.348385469223007,Cubism,8,100,0.9,1.6758678770065307,0.3982199763531569,1.172692859172821,3.743751766681671
71d63c5264,hyperbolic,8,0.1,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.076796293258669,1.410825498810633,0.5862577290037263,0.9359977068916095,0.4186197060072448,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/71d63c5264/ckpt.pt,mps,8,30,0,-0.0931722613248916,-0.0515626695949436,0.265352401301178,0.2875072872610923,1.1215756930510623,0.0,2.710807600950119,1.0,0.681215360253365,2.1007204783891185,1.8333155101916263,6.676987192616157,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1801770323782902,0.264907989750757,11892,0.2732929700639085,0.3492263706693576,Cubism,8,100,0.82,1.8614650189876556,0.437435165575641,0.7502510905265808,3.4907958054542543
6192104126,hyperbolic,8,0.1,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.200084924697876,1.4027069883251664,0.5903116170508989,0.9392326276565252,0.4318690499280219,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/6192104126/ckpt.pt,mps,8,30,0,-0.0874488586739497,-0.0474527037023228,0.2932279551499729,0.3151766176117528,1.1246877687236394,0.0,2.7452273863068464,2.0,0.6786606696651675,2.180514429451284,1.823480335214882,6.829403024461037,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.182506405776846,0.2678197064989517,11892,0.2688361923982509,0.3459468550285906,Cubism,8,100,0.94,1.4949456232786178,0.464761460890303,1.3905393701791764,3.963941059112549
fb4777fbe5,hyperbolic,8,0.3,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.127902269363403,1.360472981845135,0.5984603415093567,0.9296097620900045,0.4418893981195166,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/fb4777fbe5/ckpt.pt,mps,8,30,0,-0.0927259096071619,-0.0454673859179322,0.2110277477573997,0.2336066548321199,1.1173989599115517,0.0,2.782786049357536,2.0,0.6732612686110545,3.327115626560791,1.8807071237081636,7.066291429751294,0.0,0.0,0.0,0,25,14,17172,0.1886792452830188,0.2866293966922897,11892,0.2798520013454423,0.3694080053817692,Cubism,8,100,0.91,5.698779864311218,0.9334263899405472,1.232218446731567,10.713591346740722
e507d772cd,hyperbolic,8,0.3,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.138667106628418,1.3706967808837986,0.5952663691085541,0.9319438188444372,0.4432341028072677,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/e507d772cd/ckpt.pt,mps,8,30,0,-0.0853714984046195,-0.0437165610685637,0.2294591585170262,0.2430231554384961,1.1116252405716391,0.0,2.7465600971266695,1.0,0.6787737757992716,3.203909259229694,1.8628059252817095,6.8810973844866945,0.0,0.0,0.0,0,25,14,17172,0.1932215234102026,0.2989168413696715,11892,0.2877564749411369,0.3765556676757484,Cubism,8,100,0.88,5.629846067428589,1.0020584568431956,0.981515508890152,10.384300265312197
f46aa4249b,hyperbolic,8,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.291830062866213,1.3632391836967248,0.5999344826174194,0.93255804430613,0.451362251476337,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/f46aa4249b/ckpt.pt,mps,8,30,0,-0.0796806797223234,-0.0348310483263402,0.2197931443955321,0.2445836550654998,1.1006920273535072,0.0,2.751279426816786,1.0,0.679324462640737,3.268320914601216,1.865124595884731,7.002768470747985,0.0,0.0,0.0,0,25,14,17172,0.1945026787794083,0.2884346610761705,11892,0.2875882946518668,0.3757147662293979,Cubism,8,100,0.92,5.387624986171723,1.0727132467569358,1.283343870639801,10.29265525817871
729dd93150,hyperbolic,8,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.293527841567991,1.411975197668846,0.5962900782113755,0.91376274517833,0.4574988264720451,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/729dd93150/ckpt.pt,mps,8,30,0,-0.0465391709372,-0.0095143104937116,0.1746935976417793,0.1598174546569863,1.170140452888907,0.0,2.8984684045034994,2.0,0.655847449031342,3.00626110811197,1.857236619746011,5.8931360654538185,0.0,0.0,0.0,0,25,14,17172,0.2108665269042627,0.3389820638248311,11892,0.3747056844937773,0.4968886646485032,Cubism,8,100,0.83,6.639357600212097,3.028752687555111,0.9455302476882934,12.015906114578248
d903d9bfc5,hyperbolic,8,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.207076787948608,1.4198986546646968,0.5926456738053315,0.9153597313787314,0.4526669475861342,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/d903d9bfc5/ckpt.pt,mps,8,30,0,-0.0368311566198078,-0.002375860682113,0.2115657577325181,0.1985967063699696,1.1501576512018346,0.0,2.823482106956172,2.0,0.6672698029754724,2.9847291807226304,1.8548050195502856,6.004514886782382,0.0,0.0,0.0,0,25,14,17172,0.2061495457721872,0.319124155602143,11892,0.3677262024890683,0.5167339387823747,Cubism,8,100,0.76,6.951435489654541,3.127124600233861,0.6428938484191895,12.156653490066528
1dfd197185,hyperbolic,8,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.369152069091797,1.4110057315947084,0.5962900782113755,0.9173662012202612,0.4585015671792025,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/1dfd197185/ckpt.pt,mps,8,30,0,-0.028844920097788,0.0068482247470406,0.1244315027604801,0.1200637266590687,1.1470455755292577,0.0,2.84126179125672,2.0,0.6663961862257836,3.037910969472929,1.8563373959023337,5.815260221166353,0.0,0.0,0.0,0,25,14,17172,0.2123223852783601,0.3359538784067086,11892,0.3531786074672048,0.5049613185334679,Cubism,8,100,0.82,6.731704063415528,2.915015035142177,0.9891256999969482,12.100545873641968
eac0c6acaf,hyperbolic,8,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.16030478477478,1.590266398816128,0.5743827034109987,0.891978215470292,0.4230152429667719,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/eac0c6acaf/ckpt.pt,mps,8,30,0,0.0619789087290035,0.0510849059144976,0.04610499753256,0.0729339906474061,1.2850006142254615,0.0,3.019145660958245,2.0,0.6376755820665768,2.0528383198612543,1.8409722132982371,5.262199765573936,0.0,0.0,0.0,0,25,14,17172,0.2125553226182157,0.3639645935243419,11892,0.4733434241506895,0.6249579549276825,Cubism,8,100,0.55,5.657837545871734,2.261262044239693,0.0335473251342773,8.80069311618805
5967d8bf34,hyperbolic,8,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.876105308532717,1.5912479826578183,0.574587445231563,0.8973424511690758,0.420330736271476,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/5967d8bf34/ckpt.pt,mps,8,30,0,0.087466338557942,0.0669016842767701,0.0477656616740162,0.0298736754041269,1.2358625772900371,0.0,2.9050919241505437,2.0,0.6538646645490422,2.102339208123681,1.844320412419817,5.197272435715414,0.0,0.0,0.0,0,25,14,17172,0.2282785930584672,0.3836477987421384,11892,0.4808274470232089,0.6458123107971746,Cubism,8,100,0.55,5.3675599908828735,2.0391129991924264,0.0498637974262237,8.52528727054596
ae6cf1864a,hyperbolic,8,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.330124139785768,1.5843151237829805,0.5728266655747103,0.8988984890053643,0.4232721743987501,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/ae6cf1864a/ckpt.pt,mps,8,30,0,0.0884147085046704,0.0742016179336989,-0.0101716437708942,-0.0046569767440151,1.2914295073911797,0.0,3.0231978527607364,2.0,0.6395705521472392,2.0894040207146767,1.8381223881959197,5.223620748759937,0.0,0.0,0.0,0,25,14,17172,0.2477288609364081,0.3984393198229676,11892,0.3821056172216616,0.5474268415741675,Cubism,8,100,0.47,6.052316477298737,2.3871945439004807,-0.1524832153320312,9.300531573295594
a952379c91,hyperbolic,16,0.1,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.603873014450071,1.386290591133397,0.5957168011137955,0.940665820400475,0.4355509554480787,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/a952379c91/ckpt.pt,mps,16,30,0,-0.0777549377746886,-0.0389660936772522,0.3047233441219755,0.3214133215674614,1.0909872650587609,0.0,2.6985718626557276,1.0,0.6874303656436747,2.3761382209316824,1.8012128402153826,6.6698229504328905,0.0,0.0,0.0,0,25,14,17172,0.1831469834614488,0.264907989750757,11892,0.2691725529767911,0.3474604776320215,Cubism,8,100,0.93,1.7959081935882568,0.4721609680738203,1.376959912776947,4.677777309417724
19106626a6,hyperbolic,16,0.1,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.254076719284058,1.4007165208504664,0.5878547152041276,0.9386184021948324,0.4311897903604834,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/19106626a6/ckpt.pt,mps,16,30,0,-0.0896764289301511,-0.0577030962968791,0.2956699230512798,0.3136403614610972,1.1215347446869497,0.0,2.721212121212121,2.0,0.6790859413810233,2.4446997102360744,1.8218903465512803,7.172057683395247,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1770906126252038,0.26106452364314,11892,0.2710225361587622,0.3501513622603431,Cubism,8,100,0.91,1.7925523418188094,0.4932913771696091,1.4234699302911755,4.807733769416809
a98273b224,hyperbolic,16,0.1,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.22962498664856,1.3928786955469046,0.5969452520371811,0.9378813316408008,0.4481714460429905,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/a98273b224/ckpt.pt,mps,16,30,0,-0.0711924602754419,-0.0377565671360005,0.2606675527755724,0.2825506109904981,1.0917652839769052,0.0,2.708727014121711,1.0,0.6860713197195977,2.040333709111162,1.840315547950971,5.866120383797186,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1853598881900768,0.264907989750757,11892,0.2662293979145644,0.3399764547595021,Cubism,8,100,0.92,1.7169549959897994,0.4173406168094669,1.2179796105623246,3.7123862433433534
099bc4b9de,hyperbolic,16,0.3,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.246994972229004,1.3438912894996131,0.6038655255722534,0.934482617419434,0.457047860466138,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/099bc4b9de/ckpt.pt,mps,16,30,0,-0.0677086298038,-0.0301389603407175,0.2369339757063377,0.2651113310071133,1.0796855165636132,0.0,2.72555302873682,1.0,0.6829646475087865,3.5717476288927066,1.8530640015704567,7.3170978933860225,0.0,0.0,0.0,0,25,14,17172,0.1915909620312136,0.2935010482180293,11892,0.2887655566767574,0.3836192398250925,Cubism,8,100,0.92,6.385032286643982,1.1610126459459922,1.3123357033729552,12.223760404586791
22f3476a7e,hyperbolic,16,0.3,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.1748149394989,1.3602108173086067,0.5981327545964539,0.93198476720855,0.4558902016009581,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/22f3476a7e/ckpt.pt,mps,16,30,0,-0.0781197373149585,-0.0440869010693294,0.2386284985329775,0.2574379920822945,1.0970066745833504,0.0,2.7297737925412675,1.0,0.6781128999388628,3.5356882263379874,1.8603277352878231,7.072785372672154,0.0,0.0,0.0,0,25,14,17172,0.1898439319822967,0.2933845795481015,11892,0.2947359569458459,0.386310124453414,Cubism,8,100,0.93,6.235310816764832,1.1472095523803685,1.4104422378540038,11.984516515731812
